"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"11/17/2020","AQS","060290010","1","19.8","ug/m3 LC","67","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"11/20/2020","AQS","060290010","1","26","ug/m3 LC","80","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"11/23/2020","AQS","060290010","1","50.1","ug/m3 LC","137","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"11/26/2020","AQS","060290010","1","19.1","ug/m3 LC","66","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"11/29/2020","AQS","060290010","1","34.9","ug/m3 LC","99","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"12/02/2020","AQS","060290010","1","45.4","ug/m3 LC","125","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"12/05/2020","AQS","060290010","1","29.2","ug/m3 LC","87","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"12/08/2020","AQS","060290010","1","33.3","ug/m3 LC","96","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"12/11/2020","AQS","060290010","1","33.9","ug/m3 LC","97","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"12/14/2020","AQS","060290010","1","7","ug/m3 LC","29","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
